ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1315033249186414592,2020-10-10 20:55:33+00:00,"I’m in Erie, Pennsylvania, to discuss my plans to build back better. Tune in. https://t.co/8NqGra1egn",2475,3211,17337
1315024302278955011,2020-10-10 20:20:00+00:00,"We're eight months into this crisis, and this president still has no plan to rebuild our economy.

I do. I'll get America back to work — and build back better.

Here's how: https://t.co/XjiTnHDiUk",5063,6144,28540
1315011720709050368,2020-10-10 19:30:00+00:00,"Let’s go vote, America.

https://t.co/eoxT07d7QB https://t.co/Nso0pXH7ER",14336,26883,200220
1314985295180259329,2020-10-10 17:45:00+00:00,We need a president who understands hardworking Americans — not one who looks down on them.,19194,32011,282285
1314970950484594689,2020-10-10 16:48:00+00:00,"What does building back better mean for you?

- Millions of new, good-paying jobs
- A $15 federal minimum wage
- Stronger benefits and fair workplaces
- An economy that works for everyone—not just the wealthy
- The choice to join a union

That's the future we can build together.",7540,10219,54029
1314949308194729985,2020-10-10 15:22:00+00:00,"If you're sick, struggling, or worried about how you're going to get through the day — know you are not alone.

We're all in this together. And together, we'll emerge stronger than before. https://t.co/ztiKctOcHW",2014,7599,30369
1314942513413672961,2020-10-10 14:55:00+00:00,To all my fellow Delawareans — today is your last day to register to vote. Head to https://t.co/CMstw01RMW to get registered today.,1140,3891,16398
1314922380528095232,2020-10-10 13:35:00+00:00,"Over 213,000 Americans have died from this virus — and the hard truth is it didn’t have to happen this way. https://t.co/27TL7PAhCi",2923,8544,33386
1314722312105590784,2020-10-10 00:20:00+00:00,"You and I can change the course of history.

Vote: https://t.co/eoxT07uII9 https://t.co/r1GFkkUkyt",4733,7949,41872
1314714747762335746,2020-10-09 23:49:56+00:00,"40,000 people a day are coming down with the coronavirus. What is the matter with this guy? https://t.co/N71KynIX2k",8394,41500,187532
1314694629720092672,2020-10-09 22:30:00+00:00,John — and farmers across the country — can’t afford four more years of a climate change denier in the White House. https://t.co/Nnv3XPdDlx,1911,9302,42383
1314678357838032897,2020-10-09 21:25:20+00:00,Tune in as I deliver remarks from our drive-in event in Las Vegas. https://t.co/wWSWQgfyw6,1648,2657,12348
1314658139715915777,2020-10-09 20:05:00+00:00,"It’s estimated that nearly another 200,000 Americans could lose their lives by the end of the year because of this virus.

Enough. No more.

Let’s set the partisanship aside. Let’s end the politics. Let’s follow the science.",4604,17199,96767
1314639768227966977,2020-10-09 18:52:00+00:00,"Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?",13091,43397,286811
1314620390682091531,2020-10-09 17:35:00+00:00,"Folks, if you live in:

Idaho
New York
North Carolina
Oklahoma

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB and get registered before it’s too late. https://t.co/1VCz0wqEdP",1496,9656,27371
1314608059482865667,2020-10-09 16:46:00+00:00,"Congratulations to the UN World Food Program. With global hunger on the march, made worse by the pandemic and conflict around the world, we must come together to fight food insecurity. As president, I'll support the WFP and reassert American leadership to address global hunger. https://t.co/mt5uwCG5zT",1212,8628,57436
1314583396970979328,2020-10-09 15:08:00+00:00,25 days. Let’s win this thing.,19957,63817,638772
1314570059017334786,2020-10-09 14:15:00+00:00,"What we need in America is leadership that seeks to de-escalate tensions, to open lines of communication, and to bring us together. To heal — and to hope.

As president, that is precisely what I will do.",5284,14606,105006
1314393898333208578,2020-10-09 02:35:00+00:00,"When Governor Whitmer worked to protect her state from a deadly pandemic, President Trump issued a call to ""LIBERATE MICHIGAN!""

That call was heard.

He's giving oxygen to the bigotry and hate we see on the march in our country — and we have to stop it.",12813,54216,292233
1314373765388615682,2020-10-09 01:15:00+00:00,"Jill and I are keeping the Gulf Coast in our prayers tonight. If you’re in Hurricane Delta’s path, please heed the advice of local officials, take steps to prepare, and stay safe. https://t.co/GAtLxm1n3S",1061,4461,26260
1314366215914098689,2020-10-09 00:45:00+00:00,"Time and time again, President Trump has refused to condemn white supremacy and stoked the flames of hate for political gain.

It’s a pattern — and America deserves better. https://t.co/o1zKKd0bpf",7803,6159,30318
1314358666045337602,2020-10-09 00:15:00+00:00,".@CP3 and @StephenCurry30 know exactly what it means to finish strong down the stretch. We’re in the closing days of this campaign, and it’s time to finish this fight and cast our ballots. 

Don’t miss your shot: Register to vote today at https://t.co/eoxT07d7QB. https://t.co/Xek40JpcUc",1276,4259,21942
1314355143022989314,2020-10-09 00:01:00+00:00,"After last night, I just had to write a note about my friend and running mate, @KamalaHarris. https://t.co/FYPXV5dZZG",1852,4312,25011
1314346083087257603,2020-10-08 23:25:00+00:00,".@KamalaHarris is right: If you have a pre-existing condition, the Trump Administration is coming for you.

Vote like your health care depends on it — because it does.

https://t.co/eoxT07d7QB https://t.co/Nf4IJZvL7U",1967,6191,29254
1314337526694375426,2020-10-08 22:51:00+00:00,"Last night, @KamalaHarris chose truth over lies.

She chose hope and unity over fear and division.

She showed America what true leadership looks like — and I couldn't be prouder.",6492,13169,111651
1314323701777657856,2020-10-08 21:56:04+00:00,"Tune in as @KamalaHarris and I kick off our Soul of the Nation bus tour from Phoenix, Arizona. https://t.co/0BukV7xBJq",896,2176,10582
1314320162317897729,2020-10-08 21:42:00+00:00,"Every generation that has followed Gettysburg has been faced with a moment when it must answer this question: Will we allow the sacrifices made in that battle, and that war, to be in vain?
 
We cannot, and we must not. It's time to come together. https://t.co/jmVGQRS4zy",899,3664,17292
1314300533071642625,2020-10-08 20:24:00+00:00,"Folks, there was only one person on last night’s debate stage who’s fit to serve as Vice President — and her name is @KamalaHarris.",15012,32124,338333
1314280652322336768,2020-10-08 19:05:00+00:00,"I promise you that as president, I will always appeal to the best in us — not the worst. https://t.co/E07GuV4m7G",3839,7776,44513
1314265301006118913,2020-10-08 18:04:00+00:00,I’m running as a proud Democrat. But I will govern as an American president. https://t.co/UgNPbQdNZH,2020,8569,56075
1314246678153760771,2020-10-08 16:50:00+00:00,"We must seek not to build walls, but bridges.

We must seek not to clench our fists, but to open our arms.

We must seek not to tear each other apart, but to come together.",8502,26415,188941
1314229062324441089,2020-10-08 15:40:00+00:00,Last night @KamalaHarris showed America exactly why she’ll make an incredible Vice President. https://t.co/9BCqSUrl50,4219,15453,98356
1314034535890378752,2020-10-08 02:47:01+00:00,".@KamalaHarris, you made us all proud tonight.",24745,90921,1080909
1314033841661767680,2020-10-08 02:44:16+00:00,https://t.co/TtWm3i4eaq.,12831,96816,442888
1314031047013732352,2020-10-08 02:33:09+00:00,Pitch in $5 to help this campaign fly. https://t.co/CqHAId0j8t https://t.co/NbkPl0a8HV,24042,206218,887575
1314029053486211073,2020-10-08 02:25:14+00:00,"Donald Trump has made hate, division, and dog whistles central to his campaign from the very beginning – and last week he couldn't even condemn white supremacists. It’s a pattern.",3897,20955,152995
1314019962487529477,2020-10-08 01:49:07+00:00,"Let me be clear: A Biden-Harris Administration won't increase taxes by a dime on anyone making less than $400,000 a year.",24851,92277,601395
1314014722405150722,2020-10-08 01:28:17+00:00,".@KamalaHarris is showing the American people why I chose her as my running mate. She’s smart, she’s experienced, she’s a proven fighter for the middle class. She’ll be an incredible Vice President.",20332,60832,535564
1314011006650273792,2020-10-08 01:13:31+00:00,"We’re eight months into this pandemic and Donald Trump and Mike Pence still have no plan to deal with COVID-19. He’s still hoping it will just “disappear.”

@KamalaHarris and I have a comprehensive, science-backed plan to defeat this virus.

Take a look: https://t.co/xjxsDn2qCD",1114,3869,19898
1314002569706917888,2020-10-08 00:40:00+00:00,".@KamalaHarris is about to take the debate stage –– but before she does, I need your help.

Will you chip in to make sure Kamala knows you’ve got her back as she takes on Vice President Pence? https://t.co/QwFRpbMJVC",891,1550,9564
1314000413893382144,2020-10-08 00:31:26+00:00,"Before @KamalaHarris steps on stage, tune in for a pre-debate event with @MindyKaling, @PadmaLakshmi, @DJCassidy, and more. https://t.co/SByDx8O8lu",327,1116,6085
1313990490036068352,2020-10-07 23:52:00+00:00,"Go get 'em, @KamalaHarris. https://t.co/L0YHko1WmA",4074,19514,208782
1313978662295949314,2020-10-07 23:05:00+00:00,"We can end this era of division.

We can end the hate and the fear.

We can be what we are at our best: one America. https://t.co/ZaUKw91eLZ",1529,3573,18634
1313966330861809671,2020-10-07 22:16:00+00:00,"Taylor — Thanks for your support and for speaking out at this crucial moment in our nation’s history.

Election Day is right around the corner — are you ready for it? 

https://t.co/eoxT07d7QB https://t.co/TLHRYSjbTx",3339,23837,178658
1313937641805496320,2020-10-07 20:22:00+00:00,"Folks, I know a thing or two about vice presidential debates.

In 2008, I squared off against Governor Palin. And in 2012, I called out Congressman Ryan's malarkey.

I know @KamalaHarris will do a great job. Join me and tune in at 9 PM ET to cheer her on.",4422,14758,137654
1313915747479945216,2020-10-07 18:55:00+00:00,"These families fled persecution and violence to seek safety in the land of the free.

But instead of providing refuge, the Trump Administration ripped their children away from them.

The cruelty was the point — and it's reprehensible. https://t.co/uU3q2EW6vO",2038,8560,33455
1313911972967059456,2020-10-07 18:40:00+00:00,Arizona — in-person early voting starts today. Head to https://t.co/2fKBLSnZP2 to find all the info you need to cast your ballot.,936,4294,17461
1313907946389204992,2020-10-07 18:24:00+00:00,"Missouri — today is your last day to register to vote online, in person, or by mail.

Don’t miss your opportunity to help determine the future of this country. Head to https://t.co/lDI7PzhWha and get registered today.",643,3003,11104
1313881773755957248,2020-10-07 16:40:00+00:00,"Together, we can set our nation on a new path. One where we finally live up to our highest ideals and everyone gets a fair shot to get ahead.

Let's do this: https://t.co/eoxT07uII9 https://t.co/FgIInBkXBE",1556,3321,14503
1313844025296789505,2020-10-07 14:10:00+00:00,"As president, I will:

- Implement nationwide mask mandates
- Ensure access to regular, reliable, and free testing
- Accelerate the development of treatments and vaccines

I won’t waste any time getting this virus under control.",12625,28143,211926
1313663334286323714,2020-10-07 02:12:00+00:00,Please. https://t.co/acHR1Rf8hE,11418,24362,181837
1313652765319557122,2020-10-07 01:30:00+00:00,"I can’t wait for @KamalaHarris to make history at tomorrow night’s debate. Before she takes the stage, don’t miss this event with @MindyKaling, @PadmaLakshmi, @DJCassidy, and more.

RSVP today: https://t.co/wsuSsUPyI5",1947,3853,26299
1313646473393840128,2020-10-07 01:05:00+00:00,"Ignore the polls, folks. There’s too much at stake for us to get complacent.

Vote: https://t.co/eoxT07uII9
Donate: https://t.co/AerPVVAHh6
Volunteer: https://t.co/RSMKrK1QZy

Let’s finish these final four weeks strong. https://t.co/Dp0t05dzJZ",3870,26386,119373
1313641691602202624,2020-10-07 00:46:00+00:00,"Think about what it takes for a Black person to love America. 

That is a deep love for this country that, for far too long, we have never recognized. https://t.co/vTEY156VTj",2724,10495,51457
1313633890289045504,2020-10-07 00:15:00+00:00,"Look, folks, I'm going to be honest: we'll try pretty much anything to get you to vote this election. My team spun up this quiz to match your personality to an easy voting option. Check it out — but more importantly, vote! https://t.co/TH6ShPiapc",2060,3844,19032
1313620049165336576,2020-10-06 23:20:00+00:00,"Four weeks from today, voters will head to the polls to determine the outcome of the most important election of our lifetime.

We don’t have a minute to waste — and we need your help to win. Chip in: https://t.co/nx01UKHIyn",1334,2207,11185
1313616274476285953,2020-10-06 23:05:00+00:00,"Climate change is already here, and ignoring science won't make it go away. If we give the Trump Administration another four years, we'll lose irreplaceable time to combat it. https://t.co/cexxSVQLOQ",1270,6441,32056
1313612499263127552,2020-10-06 22:50:00+00:00,"Make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you are seeing layoffs in your community, Donald Trump decided today that none of that matters to him.",23148,90427,426011
1313607969557282816,2020-10-06 22:32:00+00:00,The President turned his back on you. https://t.co/oeI8dck2LL,5799,50887,195703
1313585320353509381,2020-10-06 21:02:00+00:00,"I give you my word: If I am elected president, I will marshal the ingenuity and goodwill of this nation to turn division into unity and bring us together.",30170,38412,342403
1313583306932465664,2020-10-06 20:54:00+00:00,"As president, I will embrace:

Hope, not fear.
Peace, not violence.
Generosity, not greed.
Light, not darkness. 

I will be a president who appeals to the best in us. Not the worst.",7220,28250,184790
1313582803808903168,2020-10-06 20:52:00+00:00,"We fought a Civil War that would secure a Union that would seek to fulfill the promise of equality for all.

And by fits and starts, our better angels have prevailed just enough against our worst impulses to make a new and better nation.

Those better angels must prevail again.",1117,6313,34407
1313582048691458048,2020-10-06 20:49:00+00:00,"The pandemic is not a red state versus blue state issue. The virus doesn’t care where you live or what political party you belong to.

It infects us all. It will take anyone’s life. It is a virus — not a political weapon.",2603,20909,123246
1313581042066952192,2020-10-06 20:45:00+00:00,I do not believe we have to choose between law and order and racial justice in America.,7211,33877,280543
1313580790530351105,2020-10-06 20:44:00+00:00,"As president, I will send a clear, unequivocal message to the entire nation: There is no place for hate in America.

It will be given no license. It will be given no oxygen. It will be given no safe harbor.",2119,15187,90044
1313577195684556800,2020-10-06 20:29:43+00:00,We are engaged once again in a battle for the soul of the nation. It’s a battle we’ve been in before and we can win again. Tune in as I deliver remarks from Gettysburg. https://t.co/I9KItf8Fjn,1644,5390,19971
1313544299955417089,2020-10-06 18:19:00+00:00,Unity over division.,13875,32897,296350
1313534485418442755,2020-10-06 17:40:00+00:00,"Florida — la decisión de hoy de extender la fecha para inscribirse para votar es una victoria para nuestra democracia. Si no te has registrado, visita https://t.co/SSNUK7cjLs antes de las 7 PM ET e inscríbete.

Esta elección es demasiado importante para no participar.",771,2411,9834
1313531213878091776,2020-10-06 17:27:00+00:00,"Florida — today's decision to extend the voter registration deadline is a win for our democracy. If you haven't registered to vote yet, head to https://t.co/uAcduFQlKF before 7 PM ET tonight to do so.

This election is too important to sit out.",1056,7025,27644
1313513094770036736,2020-10-06 16:15:00+00:00,"Folks, we can save nearly 100,000 lives by the end of the year if everyone wears a mask in public.

Do your part. Protect your neighbors. Wear a mask.",4311,34862,190529
1313494229126184968,2020-10-06 15:00:02+00:00,"#ImVotingFor Shamar — and every kid in this country — because they deserve the chance to go as far as their God-given potential will take them.

What are you voting for? I want to hear from you @BarackObama, @MichelleObama, and @DrBiden. https://t.co/4iZaKwDzzY",4999,19600,109206
1313464290280534017,2020-10-06 13:01:04+00:00,"There’s no better person to convey what’s at stake in this election than my friend, @MichelleObama. Tune in to hear her closing argument. https://t.co/wc7mywLUHy",2131,7846,32284
1313319274677768193,2020-10-06 03:24:50+00:00,"I couldn’t let #WorldTeachersDay go by without celebrating the best teacher I know. Jilly, the way you’ve worked tirelessly and passionately for your students year after year continues to inspire me. https://t.co/rvCJHZLFvm",2314,14214,134426
1313304721092997125,2020-10-06 02:27:00+00:00,Wear a mask. https://t.co/TSuLuzAXEB,26009,99758,586406
1313288363361931265,2020-10-06 01:22:00+00:00,"Folks, I just wrapped up my NBC Town Hall where I laid out my plans to build this country back better than before. If you liked what you heard, please chip in to keep tonight's momentum going: https://t.co/2QUVJ3rvkU",4045,4597,25191
1313287105213165569,2020-10-06 01:17:00+00:00,The future is yours. I'm counting on you. https://t.co/4vpSkat0ZH,2502,9693,52488
1313286601796194305,2020-10-06 01:15:00+00:00,I've taken on the Castros and Putins of the world. I let them know: it stops here. It stops with me. It stops with me as president. https://t.co/p2p1n4ALRY,7827,6541,33974
1313283330486476801,2020-10-06 01:02:00+00:00,Roe v. Wade must remain the law of the land. https://t.co/1Gq6Ncc2IK,3174,9648,54228
1313280562086379520,2020-10-06 00:51:00+00:00,Don't tell me things can't change. https://t.co/S1L2zcKVFr,1366,5946,32307
1313279555365408769,2020-10-06 00:47:00+00:00,"As president, I'll do what I've always done in the past: bring people together.

Peaceful protesters, police officers, unions, and civil rights groups — we'll all sit down at the White House. https://t.co/qk4Nh65UIC",1321,4201,21471
1313276284093382658,2020-10-06 00:34:00+00:00,"When I decided to run, I had three objectives:

1. Restore the soul of this country.
2. Rebuild the middle class.
3. Reunite the country.

It's the only way we can move forward. https://t.co/Wk3uP0Qcqm",2984,10702,53945
1313275529064316928,2020-10-06 00:31:00+00:00,"More than 200,000 Americans have died. 50,000 Americans are getting the virus every day. 1,000 a day are dying. This is a national emergency.

The President should take responsibility. https://t.co/RpEZCjjUhq",1245,8149,32389
1313273767301316610,2020-10-06 00:24:00+00:00,Listen to the scientists.,18570,69783,637449
1313273264010137600,2020-10-06 00:22:00+00:00,I would hope that the President having gone through what he went through will communicate the right lesson to the American people: Masks matter. They save lives. https://t.co/Hc8lovKEwB,1427,5259,28937
1313272005701980160,2020-10-06 00:17:00+00:00,I view wearing a mask as a patriotic duty — to protect those around you. #BidenTownHall,3614,25157,188222
1313269992360681472,2020-10-06 00:09:00+00:00,Masks matter. They save lives.,3757,38161,274834
1313265210921230336,2020-10-05 23:50:00+00:00,"I’m about to take the stage for tonight’s Town Hall in Miami, Florida. Tune in to @NBC now to watch live. https://t.co/iFo4jTtF2d",1196,3304,18345
1313253886619246593,2020-10-05 23:05:00+00:00,"Folks, starting today, I'm trying something new.

I'll be writing notes to you about my plans to build our country back better. And I'll be sharing personal stories and behind-the-scenes moments from the campaign trail, too.

I hope you'll follow along. https://t.co/OIjQQRO2I2",5212,8585,50413
1313237533627645954,2020-10-05 22:00:01+00:00,These good boys are ready to build bark better. https://t.co/OzaEkehJUR,6880,40128,235255
1313228972126216193,2020-10-05 21:26:00+00:00,"Now that President Trump is busy tweeting campaign messages, I would ask him to do this: Listen to the scientists. Support masks. Support mask mandates nationwide.",25888,78560,655101
1313225449036681216,2020-10-05 21:12:00+00:00,"Voting early in person starts today statewide in California, Iowa, Maine, Montana, Nebraska, and South Carolina.

This is our moment — and there is too much at stake to sit this election out.

Head to https://t.co/eoxT07uII9 to find all the info you need to make your voice heard.",1038,4906,18936
1313215382803681280,2020-10-05 20:32:00+00:00,"Folks, if you live in:

Arizona
Arkansas
Florida
Georgia
Hawaii
Indiana
Kentucky
Mississippi
Ohio
South Carolina
Tennessee
Texas

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB to get registered before it's too late. https://t.co/Flq9HFKnc0",1329,11741,29214
1313207928514437120,2020-10-05 20:02:23+00:00,I’m in Florida to discuss my plans to build back our economy better for the Hispanic community and working families. Tune in. https://t.co/bKRYmvaH8O,1710,3822,19310
1313160521126903815,2020-10-05 16:54:00+00:00,https://t.co/eoxT07d7QB https://t.co/J6mYQG0oF2,3572,10384,53352
1313116739299762176,2020-10-05 14:00:01+00:00,"Imagine a future where:

- Health care is a right
- We end the gun violence epidemic
- We combat climate change
- Our government works for everyone

It’s a future that we can build — together.",15100,45698,346970
1312907856161705985,2020-10-05 00:10:00+00:00,"The economy.
Climate change.
Health care.
Civil rights.
Racial justice.
The U.S. Supreme Court.
Our democracy.

They’re all on the line. Vote. https://t.co/eoxT07d7QB",9063,20231,112802
1312883193939279872,2020-10-04 22:32:00+00:00,It’s time we build an economy where everyone gets a fair return for their work and an equal chance to get ahead. An economy more vibrant and powerful because everyone is in on the deal. https://t.co/Tjgyn1gR2V,3767,5516,25427
1312860293085753345,2020-10-04 21:01:00+00:00,"Today marks 30 days until Election Day. 30 days until we begin to restore the soul of the nation.

Chip in to power our campaign through this final stretch: https://t.co/v5RXu2WPlZ",2647,4146,21893
1312831100914405379,2020-10-04 19:05:00+00:00,"Before we're Democrats or Republicans or independents — we're Americans.

We can't forget that.",15275,35244,325176
1312804676547620864,2020-10-04 17:20:00+00:00,"There are only 30 days until Election Day — but in many states, you don’t have to wait until November 3rd to make your voice heard. Head to https://t.co/eoxT07d7QB and make a plan to vote early today.",2253,7230,34582
1312776994799661057,2020-10-04 15:30:00+00:00,30 days.,17518,40201,457405
1312755603215773697,2020-10-04 14:05:00+00:00,"Receiving the Medal of Freedom from my friend @BarackObama was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet. https://t.co/NKEmYGOl6s",6001,28663,164596
1312546726528638977,2020-10-04 00:15:00+00:00,"At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.

There’s not a single thing beyond our capacity.",6069,16686,139176
1312533640392314882,2020-10-03 23:23:00+00:00,"Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to https://t.co/eoxT07uII9 to find everything you need to make your voting plan.",2804,8915,43961
1312514514492026881,2020-10-03 22:07:00+00:00,"There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.

Don’t wake up on November 4th wishing you had done more. Get involved today: https://t.co/gnaFCACYrW",1888,5116,25022
1312491865095241729,2020-10-03 20:37:00+00:00,One month until we can call @DrBiden our First Lady-Elect. https://t.co/Yi6wxsonYP,15641,26697,320333
1312471229207543809,2020-10-03 19:15:00+00:00,"It's time we come together.

It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.

That's who we are — and there is nothing we cannot do if we do it together.",6358,22390,144547
1312460408192724992,2020-10-03 18:32:00+00:00,"One month until Election Day. Let’s do this, America.",26801,113219,1136849
1312388685309108224,2020-10-03 13:47:00+00:00,"Be a patriot. Do your part.

Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.

Don’t just do it for yourself. Do it for the people you love.",6090,47470,260966
1312215292655927296,2020-10-03 02:18:00+00:00,We have to come together. https://t.co/P8SkE6vkX1,4018,11123,67960
1312206233038974976,2020-10-03 01:42:00+00:00,"Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them. https://t.co/eY5FVKRv3K",2017,8677,79821
1312177040561328129,2020-10-02 23:46:00+00:00,"I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you.",26907,71617,821490
1312169490935808000,2020-10-02 23:16:00+00:00,"We can, we will, and we must come together.",6905,24257,280869
1312149358356303873,2020-10-02 21:56:00+00:00,"This cannot be a partisan moment.

It must be an American moment.

We have to come together as a nation.",17748,39839,375893
1312126818854428673,2020-10-02 20:26:26+00:00,"I’m delivering remarks from Grand Rapids, Michigan. Tune in. https://t.co/LhZJjc4wIb",2055,3719,21866
1312107582975209474,2020-10-02 19:10:00+00:00,"Tonight, @BarackObama, @KamalaHarris, and @MichaelB4Jordan are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.

Chip in to reserve your spot: https://t.co/gWU2HX3G9R https://t.co/TiygIszVmE",1634,5504,35494
1312065485400346625,2020-10-02 16:22:43+00:00,"I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands.",25699,128489,884737
1312010736604979201,2020-10-02 12:45:10+00:00,Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.,35536,63655,926121
1311828242517680135,2020-10-02 00:40:00+00:00,"Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:

- Over 200,000 Americans have died
- 26 million are on unemployment
- 1 in 6 small businesses risk permanent closure

We can’t let him.",13020,22595,146816
1311807606365790210,2020-10-01 23:18:00+00:00,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”

It’s a motto that has guided me throughout my career.

It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me.",11700,20090,157703
1311796785153802241,2020-10-01 22:35:00+00:00,"On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.

A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap. https://t.co/RstWRwFc2J",1561,3440,19277
1311775395679809536,2020-10-01 21:10:00+00:00,"During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people.",1887,9377,52296
1311762811257851906,2020-10-01 20:20:00+00:00,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.

As we remember those we lost, we must take action to ensure it never happens again.",4628,23184,215991
1311744691776307200,2020-10-01 19:08:00+00:00,Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.,1479,4456,40683
1311738904068927494,2020-10-01 18:45:00+00:00,"Jill and I want to wish a very happy birthday to President Carter –– a patriot, a humanitarian, and a friend. Thank you for your tireless dedication to our country and to the world. https://t.co/SrajBmltek",1112,7071,65405
1311722546287566857,2020-10-01 17:40:00+00:00,"On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food. 행복한 한가위 보내세요!",1898,14506,128868
1311706439795175424,2020-10-01 16:36:00+00:00,"I paid my taxes.

These folks paid their taxes.

So why didn’t President Trump pay his? https://t.co/gcRWGnWF57",5926,15467,62769
1311677247825211393,2020-10-01 14:40:00+00:00,"You determine the outcome of this election — not Donald Trump.

Vote: https://t.co/eoxT07uII9",5743,11504,64078
1311485988447936512,2020-10-01 02:00:00+00:00,"It's safe to say I've gotten to know the hardworking men and women of @Amtrak over the years — I'm proud to stand with them as they face furloughs due to funding cuts.

These essential workers have kept us moving during this pandemic –– now it's time we have their backs. https://t.co/aoaTYZdhoF",2209,4158,24111
1311481457307574274,2020-10-01 01:42:00+00:00,"Last night, I went toe-to-toe with Donald Trump and laid out my vision for a stronger, more inclusive America. Check out a few of the top moments from the first debate: https://t.co/H1WFQIxU6y",8212,5901,38654
1311471391208685568,2020-10-01 01:02:00+00:00,"Folks, it all comes down to this. We’re just a few hours away from our final end-of-quarter deadline before Election Day — and we need your help to hit our goal.

It’s now or never. Chip in to help us beat Donald Trump: https://t.co/dammrUy8yd",1870,1770,9879
1311460711076225024,2020-10-01 00:19:33+00:00,"We're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch. https://t.co/WlSuLrlKFI",1190,1949,10440
1311458807999062016,2020-10-01 00:12:00+00:00,Last night reinforced why I got into this race: We are in a battle for the soul of this nation — and it’s a battle we must win.,15802,36494,333874
1311452264926601217,2020-09-30 23:46:00+00:00,Chip in to help us take this train all the way to 1600 Pennsylvania Ave: https://t.co/i5hXFouYHi https://t.co/jzlKzUO0MJ,1300,2808,19492
1311445679122903042,2020-09-30 23:19:50+00:00,"And do me a favor, make sure to select the train icon when you do. https://t.co/CMIaVb5BRX",462,1062,8598
1311445675197050881,2020-09-30 23:19:49+00:00,"I'm giving everything I've got in these final 34 days to make sure we beat Donald Trump, but I can't do it without your help.

Join our grassroots fundraising team to help us win this November. https://t.co/T5CN04xsXo",1175,2507,14377
1311433140078964736,2020-09-30 22:30:00+00:00,"White supremacy has no place in America.

We shouldn’t have to beg the President of the United States to say that.",10412,60041,321402
1311423649891508224,2020-09-30 21:52:17+00:00,"We're in Greensburg, Pennsylvania, for stop four of the Build Back Better Express Tour. Tune in now to watch. https://t.co/1NOIrJrvJd",933,1956,10421
1311422569522831363,2020-09-30 21:48:00+00:00,"Ignore the polls, ignore his tweets, ignore his obnoxious debate performance.

We have to stay focused. We have to win.

Chip in to help us do it: https://t.co/qTfNFIRY9Y",4135,5925,31495
1311415774687395840,2020-09-30 21:21:00+00:00,"Hello, Greensburg! https://t.co/m7L9zdM8uF",5922,11120,84388
1311395138506240001,2020-09-30 19:59:00+00:00,Listening to folks and discussing how we can make their lives better. It’s what our Build Back Better Express Tour is all about — and it’s what I’ll do every day as your president. https://t.co/y6m8F2UnQy,2155,5594,40159
1311379090608279552,2020-09-30 18:55:14+00:00,"We're in Pittsburgh, Pennsylvania, for stop three of the Build Back Better Express Tour. Tune in now to watch. https://t.co/KoGBkEKUxS",1129,2054,11304
1311374502505279489,2020-09-30 18:37:00+00:00,"Donald Trump showed the country last night just how unfit he is to be president. If you weren't able to bear watching it, we condensed it down to one minute for you: https://t.co/uopjSrldzn",6110,29028,126960
